Unique_ID,Year,Make,Model,Price,ConsumerRating,SellerRating,MinMPG,MaxMPG,Mileage,Sales
3308,2019,Lexus,RX 350,42276,4.8,4.6,20,28,18159,22
3309,2018,Chrysler,300 Limited,25981,4.8,3.9,18,27,39494,36
3310,2016,Honda,Accord EX-L,29899,4.7,4.5,21,34,2602,18
3311,2018,BMW,430 Gran Coupe i,25441,4.9,4.7,24,34,29422,14
3312,2020,BMW,X5 xDrive40i,53988,4.7,4.7,20,26,10303,39
3313,2019,Lexus,RX 350 Base,42497,4.8,4.7,20,28,216759,10
3314,2019,Ford,Expedition Limited,58000,4.8,4.8,17,22,16723,33
3315,2019,Cadillac,CT6 3.6L Premium Luxury,46347,4.9,4.7,18,27,18676,36
3316,2020,Jeep,Grand Cherokee Limited,37899,4.8,4.7,18,25,49608,34
3317,2020,Honda,Civic LX,25396,4.9,4.3,30,38,60282,11
3318,2003,Ford,ZX2,6995,4,1.6,26,33,33936,30
3319,2018,Honda,Accord EX-L,28990,4.8,4.8,30,38,33226,21
3320,2019,INFINITI,QX80 Luxe,56990,4.8,4.1,13,19,46548,18
3321,2021,GMC,Yukon XL Denali,89931,4.9,4.8,14,19,19123,13
3322,2019,Volvo,XC90 T6 Momentum,40000,4.7,4.8,19,26,54237,37
3323,2016,BMW,X5 xDrive35i,26490,4.8,4.8,18,24,10708,26
3324,2020,Toyota,RAV4 LE,27995,4.7,4.6,27,35,13683,33
3325,2016,Land,Rover Range Rover 3.0L Turbocharged Diesel Td6,42234,4.8,4.6,22,28,70511,33
3326,2019,Cadillac,XT5 Premium Luxury,37855,4.6,4.9,19,26,17864,20
3327,2018,Maserati,Ghibli S,41518,4.6,3.9,16,24,45909,15
3328,2019,Honda,CR-V EX-L,32500,4.8,4.5,28,34,15717,24
3329,2019,Volvo,XC60 T6 Inscription,39300,4.9,4.3,19,27,33472,28
3330,2020,BMW,X3 xDrive30i,45898,4.9,4.6,24,29,43447,39
3331,2018,BMW,328d xDrive,34946,4.8,4.6,30,40,23193,28
3332,2017,Mercedes-Benz,GLE 350 Base 4MATIC,35499,4.8,4.6,18,23,21425,15
3333,2020,Chevrolet,Traverse LT Leather,35589,4.9,1.3,18,27,31258,18
3334,2019,Dodge,Durango GT,39650,4.7,4.8,18,25,28566,33
3335,2015,Jeep,Grand Cherokee Limited,23000,4.8,4.5,17,25,30662,21
3336,2019,Mercedes-Benz,AMG GT 63 4-Door,131490,4.8,4.6,15,20,37655,29
3337,2018,Toyota,RAV4 XLE,23999,4.8,4.9,22,28,72000,15
3338,2022,Mazda,CX-5 Carbon Edition,32988,4.6,4,24,30,12345,35
3339,2019,Mercedes-Benz,CLA 250 Base,34675,4.1,4.7,24,37,13258,31
3340,2019,Lexus,ES 350 F Sport,36889,4.6,4.8,22,31,14024,20
3341,2019,Land,Rover Range Rover Sport 3.0L Supercharged HSE,63804,4.7,4.7,17,23,14457,24
3342,2017,Toyota,Corolla LE,13899,4.7,3.4,28,36,49489,10
3343,2016,Hyundai,Elantra SE,10899,4.5,3.4,28,38,16737,21
3344,2019,Buick,Encore Essence,27799,4.7,4.8,24,29,36587,38
3345,2017,Mercedes-Benz,GLS 450 Base 4MATIC,35000,4.9,4.6,19,22,87201,24
3346,2017,Mercedes-Benz,GLS 450 Base 4MATIC,33995,4.9,4.5,19,22,19845,35
3347,2019,Volvo,XC90 T6 R-Design,46981,4.7,3.4,19,26,15001,20
3348,2019,Lexus,RX 350 350,39869,4.8,4.4,19,26,13719,22
3349,2019,Lexus,RX 350 350,38500,4.8,4.8,19,26,15748,22
3350,2014,Dodge,Durango Citadel,20890,4.7,4.9,14,22,47949,11
3351,2020,Mercedes-Benz,GLE 350 Base 4MATIC,51880,4.3,4.8,19,26,24317,31
3352,2018,Lexus,RX 350 350,36841,4.8,4.9,19,26,15183,15
3353,2017,Mercedes-Benz,AMG C 43 Base 4MATIC,32995,4.7,1,20,28,15304,17
3354,2019,Jeep,Grand Cherokee Overland,44998,4.8,2.7,18,25,36090,20
3355,2015,Toyota,4Runner Limited,31998,4.7,4,17,21,39531,33
3356,2019,Mercedes-Benz,GLS 450 Base 4MATIC,52495,5,4.6,16,22,10670,11
3357,2020,Mercedes-Benz,C-Class C 300,51665,4.5,4.8,21,29,18808,31
3358,2020,GMC,Yukon SLT,40599,4.9,4.2,15,21,44840,28
3359,2020,BMW,X5 xDrive40i,58950,4.7,4.4,20,26,68459,40
3360,2019,Toyota,RAV4 Limited,35445,4.6,4.3,26,35,65393,11
3361,2018,Toyota,4Runner Limited,44000,4.8,4.3,17,20,42072,21
3362,2018,Subaru,Impreza 2.0i,22481,4.7,4.7,28,37,32509,16
3363,2021,GMC,Yukon Denali,89888,4,4.4,14,19,89381,11
3364,2017,Audi,Q7 3.0T Premium Plus,35450,4.7,2.7,19,25,65743,14
3365,2022,Hyundai,Tucson Limited,36777,4.7,4.4,24,29,48135,21
3366,2016,Subaru,Crosstrek 2.0i Premium,26576,4.6,4.5,26,34,35467,37
3367,2017,Lincoln,Navigator Select,35887,4.9,4.6,15,20,73462,14
3368,2021,Toyota,Tundra SR5,44891,4.9,4.8,13,17,20735,25
3369,2014,Honda,Accord Sport,19998,4.7,3.7,26,34,44323,31
3370,2020,BMW,X5 sDrive40i,54238,4.7,4.9,21,26,63795,33
3371,2020,Mercedes-Benz,GLC 300 Base 4MATIC,46650,4.8,4.9,21,28,78000,20
3372,2021,Honda,CR-V EX-L,37674,4.9,4.9,28,34,10652,12
3373,2019,INFINITI,QX60 Luxe,36723,4.6,3.4,20,27,31049,12
3374,2020,Toyota,Camry SE,29399,4.8,4.9,28,39,21431,14
3375,2021,Hyundai,Tucson SE,26932,4.8,4.4,23,28,10418,40
3376,2019,Honda,Pilot EX-L,36300,4.8,4.7,19,27,12824,31
3377,2020,Acura,RDX A-Spec,39777,4.6,4.9,22,27,13289,14
3378,2021,Mazda,CX-5 Touring,30887,4.8,4.9,24,30,37817,20
3379,2019,Honda,CR-V EX-L,32998,4.8,4.8,28,34,80383,29
3380,2019,Cadillac,Escalade Luxury,49995,4.7,4.8,14,23,17920,27
3381,2018,Cadillac,XT5 Luxury,34214,4.8,4.7,19,26,33632,19
3382,2017,Mercedes-Benz,E-Class E 300,33998,4.8,3.7,22,30,68581,21
3383,2014,Mercedes-Benz,E-Class E 350,23783,4.8,4.5,21,30,18936,24
3384,2016,Audi,A6 2.0T Premium Plus,24983,4.8,4.5,22,32,47544,11
3385,2021,Toyota,Camry XSE V6,41998,4.8,3.2,22,32,15514,18
3386,2020,GMC,Sierra 1500 Denali,59595,4.8,4,16,22,13623,35
3387,2021,Toyota,RAV4 XLE,33000,4.8,4.9,27,33,32865,27
3388,2020,Lexus,GX 460 Base,57399,4.9,4.8,15,19,85716,31
3389,2019,Honda,CR-V EX-L,29999,4.8,4.7,27,33,45747,25
3390,2015,Honda,Accord EX-L,21953,4.7,4.9,21,34,13520,35
3391,2019,Honda,CR-V EX-L,33000,4.8,4.8,28,34,39816,36
3392,2019,Honda,CR-V EX-L,32600,4.8,4.6,28,34,57731,25
3393,2017,Jaguar,F-TYPE Premium,44900,4.7,4.4,20,28,34311,22
3394,2021,Lexus,RX 350 Base,53988,4.8,4.8,19,26,12666,35
3395,2019,BMW,430 i xDrive,42995,4.9,4.8,22,32,31483,34
3396,2019,Chevrolet,Trax LT,21997,4.3,4.7,24,29,44452,28
3397,2019,Cadillac,Escalade Luxury,59126,4.7,4.5,14,21,47626,21
3398,2020,Mercedes-Benz,GLC 300 Base 4MATIC,49255,4.8,4.8,21,28,67174,40
3399,2020,Hyundai,Santa Fe SEL 2.4,28998,4.8,4.8,22,29,37871,29
3400,2022,Hyundai,Palisade Calligraphy,53991,4.6,4.8,19,26,18206,25
3401,2019,Audi,A4 2.0T Premium Plus,34239,4.8,4,27,34,36138,17
3402,2019,Ford,Edge Titanium,31988,4.7,4.9,21,28,15570,18
3403,2014,Toyota,4Runner SR5,21998,4.6,4.9,17,21,17248,29
3404,2019,BMW,X5 xDrive40i,48481,4.7,4.7,20,26,49762,20
3405,2019,Cadillac,XT5 Luxury,38189,4.6,4.2,18,25,24900,28
3406,2019,Audi,Q5 2.0T Premium Plus,41564,4.7,3.5,22,27,22224,19
3407,2021,Chevrolet,Suburban RST,74383,4.5,2,15,19,14868,14
3408,2019,Ford,Escape SEL,23475,4.7,4.7,23,30,33846,37
3409,2016,INFINITI,QX60 Base,24955,4.8,4.9,19,26,22859,39
3410,2019,GMC,Acadia SLT-1,34000,4.8,4.8,21,26,10251,31
3411,2017,Lincoln,Continental Select,29998,4.8,4.7,17,26,14470,37
3412,2019,Toyota,Corolla LE,19739,4.8,4.8,28,36,17189,40
3413,2020,INFINITI,QX50 Luxe,36205,4.6,4.5,23,29,20569,39
3414,2020,Mercedes-Benz,GLB 250 Base,37071,4.1,4.7,23,30,16185,25
3415,2019,Subaru,Ascent Premium 8-Passenger,34186,4.5,4.9,21,27,10573,36
3416,2021,Tesla,Model 3 Standard Range Plus,57982,3,4.3,150,133,10211,10
3417,2019,INFINITI,QX80 Luxe,58000,4.8,4.2,13,19,10119,10
3418,2020,Kia,Sportage LX,23989,4.8,4.9,23,30,31557,29
3419,2020,Land,Rover Defender 110 SE,76988,4.1,3.9,17,22,15093,27
3420,2021,Tesla,Model Y Performance,76518,4,4.6,0,0,68431,33
3421,2019,Toyota,Tundra SR5,46930,4.8,4.9,13,17,38603,38
3422,2019,Land,Rover Range Rover Velar P250 S,50987,3.5,4.7,21,27,47047,24
3423,2019,Honda,CR-V EX-L,38000,4.8,4.6,28,34,33255,13
3424,2019,Volvo,S60 T5 Momentum,31998,4.9,4.4,24,36,15070,40
3425,2019,Acura,RDX A-Spec,39995,4.3,4.8,21,26,18393,20
3426,2021,Tesla,Model Y Performance,69898,4,4.4,115,106,26863,11
3427,2019,Mazda,CX-5 Grand Touring,32500,4.8,4.7,24,30,17504,30
3428,2019,Jeep,Cherokee Limited,27999,4.6,4.5,19,27,17055,25
3429,2017,Honda,Accord Sport SE,18950,4.8,4.5,23,32,11664,15
3430,2020,Lexus,IS 300 Base,38985,4.8,4.7,21,30,10105,36
3431,2019,Mercedes-Benz,C-Class C 300,34999,4.8,4.6,23,34,16715,10
3432,2019,Lamborghini,Urus Base,279950,4.9,3.8,12,17,19613,21
3433,2021,Audi,Q7 45 Premium,59500,4.7,4.7,19,23,83877,34
3434,2020,Cadillac,XT5 Premium Luxury,36491,4.8,4.6,21,26,15756,27
3435,2018,GMC,Yukon Denali,51095,4.9,3.4,14,22,30332,27
3436,2019,Honda,CR-V EX,29999,4.8,4.8,27,33,42869,29
3437,2019,Volvo,XC90 T6 R-Design,45981,4.7,3.4,19,26,23968,24
3438,2013,Lexus,ES 350 Base,18980,4.7,4.6,21,31,30485,14
3439,2019,Dodge,Durango R/T,42950,4.7,4.9,14,22,18990,13
3440,2019,Toyota,Highlander SE,38959,4.6,4.1,20,26,43515,15
3441,2019,Toyota,Highlander XLE,38998,4.6,4.5,20,26,87026,19
3442,2020,Volvo,XC90 T5 Momentum 7 Passenger,45995,4.7,3.3,20,27,50835,24
3443,2019,Mercedes-Benz,C-Class C 300 4MATIC,30000,4.8,3.7,22,33,46645,10
3444,2019,Honda,CR-V EX-L,32000,4.8,4.7,27,33,21539,13
3445,2018,Mercedes-Benz,AMG GLE 43 Coupe 4MATIC,58500,4.9,4.2,17,22,33242,29
3446,2021,Audi,Q3 45 S line Premium,40253,5,4.9,20,28,31296,30
3447,2018,BMW,X3 xDrive30i,36297,4.8,4.7,22,29,85970,20
3448,2014,Mercedes-Benz,CLS-Class CLS 550 4MATIC,32623,4.9,4.7,18,25,31148,21
3449,2021,BMW,X1 xDrive28i,40995,5,4.7,23,31,52785,25
3450,2018,BMW,X3 M40i,45991,4.8,4.4,20,27,24883,37
3451,2019,BMW,X1 sDrive28i,33999,4.7,4.6,23,32,31718,20
3452,2019,BMW,X5 xDrive40i,48495,4.7,4.7,20,26,11926,22
3453,2019,GMC,Yukon Denali,56995,4.7,4.6,14,22,16826,10
3454,2016,Honda,Pilot Touring,28967,4.6,4.8,19,26,81604,25
3455,2019,BMW,X5 xDrive40i,49987,4.7,4.5,20,26,11754,33
3456,2018,Tesla,Model S 100D,69950,4.8,3.5,101,102,34002,10
3457,2015,Honda,Accord EX-L,19750,4.7,4.7,27,36,35520,28
3458,2020,Toyota,RAV4 XLE,32777,4.7,4.6,27,33,46532,40
3459,2016,Ford,Explorer Limited,27690,4.5,4,16,23,20762,38
3460,2019,Tesla,Model 3 Long Range,56799,4.9,4.3,120,112,45137,24
3461,2017,Toyota,Tundra 1794,45212,4.7,4.4,13,17,31619,16
3462,2018,Ford,Edge Titanium,26995,4.8,4.3,20,29,5044,36
3463,2019,BMW,330 i,36926,4.9,4.4,26,36,16149,38
3464,2019,Chevrolet,Silverado 1500 High Country,53800,4.3,4.5,16,22,22940,14
3465,2018,Nissan,Pathfinder S,22890,4.7,4.6,20,27,56637,13
3466,2018,GMC,Yukon XL SLT,47950,4.8,4.9,15,22,42289,17
3467,2021,BMW,X3 M40i,59935,4.7,4.7,21,27,44707,22
3468,2021,Kia,Telluride EX,50028,4.9,4.8,19,24,49775,11
3469,2020,Chevrolet,Silverado 1500 LT,39000,4.6,4.9,20,23,34691,14
3470,2021,Lexus,RX 350 Base,57500,4.8,4.2,19,26,13529,18
3471,2021,Porsche,911 Carrera 4,139900,4.9,4.4,18,24,33017,25
3472,2021,Cadillac,Escalade Sport,110974,2.9,4.6,14,19,51911,15
3473,2015,Porsche,911 Turbo S,149995,4.9,4.8,17,24,34302,38
3474,2018,Toyota,4Runner Limited,44998,4.8,4.2,17,21,18564,10
3475,2018,Audi,Q3 2.0T Premium,25205,4.8,3.9,20,28,26000,40
3476,2019,Lexus,ES 350 Luxury,41562,4.6,4.7,22,33,199784,25
3477,2019,Mercedes-Benz,E-Class E 450,50591,4.7,4.7,20,28,14095,32
3478,2019,Jeep,Grand Cherokee Limited,31799,4.8,4.8,19,26,53813,19
3479,2019,BMW,330 i xDrive,36990,4.9,4.9,25,34,121000,25
3480,2021,Honda,Pilot EX-L,41995,4.8,4.8,19,26,80186,26
3481,2016,Jeep,Grand Cherokee Overland,30997,4.7,3.9,18,25,46889,30
3482,2020,Tesla,Model 3 Long Range,59995,4.3,4.6,124,116,11220,28
3483,2019,Honda,CR-V EX,32879,4.8,4.5,27,33,19379,14
3484,2019,Honda,CR-V EX-L,28998,4.8,4.5,27,33,30661,26
3485,2019,Jeep,Grand Cherokee Altitude,37479,4.8,4.5,18,25,18252,16
3486,2013,BMW,X3 xDrive28i,16999,4.2,4.5,21,28,52418,30
3487,2019,BMW,X7 xDrive50i,72401,4.1,4.5,15,21,88685,11
3488,2021,Mazda,CX-5 Grand Touring,29034,4.8,4.2,24,30,38156,22
3489,2021,Land,Rover Range Rover HSE Westminster,121996,5,4.6,18,23,49743,19
3490,2016,Mercedes-Benz,E-Class E 400 4MATIC,35000,4.7,4.4,20,28,12879,11
3491,2021,Mazda,CX-5 Touring,27889,4.8,5,25,31,103956,33
3492,2004,Chevrolet,Trailblazer LS,6495,4.2,2.3,15,21,174916,25
3493,2019,Land,Rover Range Rover Sport 3.0L Supercharged SE,65996,4.7,2,17,23,69338,31
3494,2019,Land,Rover Range Rover Velar P250 SE R-Dynamic,56900,3.5,4.5,21,27,46573,12
3495,2019,Ford,Escape SEL,24988,4.7,4.7,23,30,59952,38
3496,2018,Acura,RDX Technology Package,34987,4.8,4.5,20,28,15173,22
3497,2019,Jeep,Grand Cherokee Limited,33990,4.8,4.7,18,25,38139,11
3498,2020,RAM,1500 Longhorn,53495,4.8,4.8,19,24,38822,24
3499,2019,Chevrolet,Equinox 1LT,23135,4.5,2,26,32,51065,16
3500,2019,Honda,CR-V EX,28783,4.8,4.2,27,33,30541,30
3501,2018,Lexus,RX 350,40399,4.8,4.6,19,26,10180,28
3502,2019,Hyundai,Kona SE,23990,4.8,4.8,25,30,21076,28
3503,2019,Jeep,Grand Cherokee Limited,38000,4.8,4.9,18,25,25589,12
3504,2018,Nissan,Rogue SL,28506,4.7,4.8,25,32,67479,15
3505,2021,Mercedes-Benz,GLB 250 4MATIC,43880,4.4,4.5,23,30,16565,31
3506,2020,Kia,Telluride S,38998,4.8,3,19,24,38620,13
3507,2020,Mercedes-Benz,GLE 450 AWD 4MATIC,62550,4.2,4.5,19,24,43369,40
3508,2019,Volkswagen,Jetta 1.4T S,20000,4.5,4.8,30,40,18625,38
3509,2021,Honda,Passport EX-L,34824,4.8,4.9,20,25,81894,16
3510,2020,Hyundai,Santa Fe Limited 2.4,34997,4.8,4.8,22,29,35315,15
3511,2020,Nissan,Rogue S,25495,4.8,4.7,25,32,81229,14
3512,2021,Tesla,Model Y Performance,69898,4,4.4,115,106,22761,15
3513,2019,Dodge,Durango GT,39965,4.7,4.7,18,25,60353,25
3514,2020,BMW,X7 xDrive40i,77999,4.9,5,20,25,44290,19
3515,2022,Hyundai,Palisade SE,39798,4.6,4,19,24,46437,31
3516,2018,Dodge,Challenger GT,38779,4.8,2.6,18,27,46995,18
3517,2019,Jeep,Cherokee Limited,34889,4.6,2.6,19,27,13677,37
3518,2017,Chevrolet,Corvette Stingray,55500,4.8,4.8,16,25,19592,32
3519,2019,BMW,X5 xDrive40i,56322,4.7,4.6,20,26,45794,19
3520,2021,Alfa,Romeo Stelvio Base,39900,4.8,4.4,22,29,17001,20
3521,2021,Mercedes-Benz,GLE 350 Base,63995,4.8,4.7,19,26,35219,36
3522,2019,Lexus,ES 350 F Sport,33999,4.6,4.5,22,31,30477,14
3523,2020,Honda,Civic LX,24249,4.9,4.7,30,38,17748,35
3524,2019,MINI,Countryman Cooper S,29591,4.8,4.7,23,32,53518,24
3525,2020,Jeep,Grand Cherokee Limited,37526,4.8,4.6,18,25,30469,38
3526,2016,Ford,Mustang EcoBoost Premium,18990,4.7,5,22,31,32937,22
3527,2017,Subaru,Legacy 2.5i Premium,13399,4.8,3.7,25,34,59339,38
3528,2019,Mazda,CX-5 Grand Touring,27884,4.8,4.7,24,30,37122,34
3529,2019,Honda,CR-V EX-L,31387,4.8,4.9,27,33,21704,30
3530,2021,Dodge,Durango R/T,53500,4.8,4.6,14,22,29750,14
3531,2020,Porsche,Macan S,65860,4.5,4.5,18,23,84373,13
3532,2019,Audi,A4 2.0T Premium,31495,4.8,4.7,23,34,35011,19
3533,2015,Porsche,911 Turbo,154999,4.9,4.1,17,24,13528,26
3534,2021,Audi,Q8 55 Premium,78995,5,4.5,18,23,37118,26
3535,2019,Subaru,Crosstrek 2.0i Premium,28167,4.7,4.8,27,33,35330,26
3536,2021,Subaru,Outback Limited XT,37495,4.8,4.6,23,30,30368,37
3537,2021,Honda,Pilot EX-L,41491,4.8,4.5,19,26,48411,11
3538,2020,Honda,Civic LX,24965,4.9,4.7,30,38,35510,27
3539,2017,Lexus,GX 460 Base,36998,4.3,4.6,15,18,15178,22
3540,2018,Land,Rover Discovery HSE,51241,3.4,4.1,16,21,18186,30
3541,2020,Land,Rover Range Rover Evoque S,41585,4.1,4.3,20,27,89085,34
3542,2017,RAM,1500 Laramie,41860,4.7,4.6,15,21,14877,19
3543,2019,BMW,330 i,36797,4.9,4.6,26,36,30028,22
3544,2020,Tesla,Model 3 Performance,64698,4.3,4.5,118,107,14160,35
3545,2019,Lexus,RX 350 350,44222,4.8,4.3,20,28,29946,11
3546,2021,Porsche,911 Carrera S,179900,4.9,4.7,18,23,18705,15
3547,2019,BMW,530 i,38997,4.8,4.5,24,34,30787,40
3548,2017,Subaru,Outback 2.5i Premium,26598,4.8,4.7,25,32,30476,31
3549,2020,Nissan,Rogue Sport S,21990,4.7,3.9,25,32,40809,17
3550,2015,Lexus,RX 350 Base,25167,4.7,4.6,18,25,81963,12
3551,2018,Mazda,CX-5 Grand Touring,26499,4.8,4.3,25,31,82492,29
3552,2015,BMW,435 Gran Coupe i,24472,4.9,4.9,21,32,25998,30
3553,2018,BMW,X1 sDrive28i,29962,4.8,4.5,23,32,37016,20
3554,2021,Volvo,XC40 T5 R-Design,47962,4.8,4.7,22,30,30753,31
3555,2019,Mercedes-Benz,CLA 250 Base,28901,4.1,4,24,37,11755,13
3556,2020,RAM,1500 Laramie,49600,4.8,4.4,19,24,20225,17
3557,2021,Mazda,Mazda3 FWD w/Preferred Package,27981,4.9,4.7,26,35,47502,36
3558,2019,Honda,Pilot EX-L w/Navigation/RES,33497,4.8,3.8,19,27,33178,18
3559,2018,Ford,Explorer Limited,35999,4.8,4.4,19,27,19648,23
3560,2018,Ford,F-150 Lariat,43000,4.8,4.9,19,24,29542,30
3561,2021,Chevrolet,Tahoe LT,69976,4.5,3.7,16,20,10393,14
3562,2019,BMW,X5 xDrive40i,49933,4.7,4.8,20,26,48325,39
3563,2020,Honda,Pilot EX-L,43000,4.3,4.8,18,26,50216,26
3564,2019,INFINITI,QX60 Luxe,34491,4.6,3.7,20,27,11831,24
3565,2021,Acura,RDX w/A-Spec Package,45995,4.8,4.1,22,27,84827,14
3566,2020,Mercedes-Benz,GLB 250 Base,41391,4.1,4.5,23,30,97260,15
3567,2017,Subaru,Outback 2.5i Premium,23500,4.8,4.9,25,32,45236,25
3568,2020,Mazda,CX-5 Grand Touring,32998,4.9,4.8,24,30,80204,18
3569,2019,Honda,Civic EX-L,28995,4.9,4.8,32,42,97018,32
3570,2019,Cadillac,XT5 Luxury,38111,4.6,4.8,18,25,10601,35
3571,2017,Ford,Edge Titanium,26994,4.7,4.6,20,27,65815,39
3572,2019,Cadillac,XT5 Luxury,35459,4.6,2,19,26,17243,38
3573,2017,Ford,Edge Titanium,26688,4.7,4.5,20,27,36101,22
3574,2019,Mercedes-Benz,C-Class C 300 4MATIC,35493,4.8,4.7,22,33,45498,38
3575,2022,Acura,TLX A-Spec,47898,4.9,4.7,22,30,36960,17
3576,2020,Mercedes-Benz,C-Class C 300 4MATIC,41491,4.5,4.7,23,33,18660,34
3577,2018,Volvo,S90 T6 Inscription,35989,4.8,4.3,22,31,32564,38
3578,2019,Mercedes-Benz,AMG G 63 Base,189999,4.9,4.7,13,15,44235,36
3579,2016,BMW,X3 xDrive35i,27998,4.6,2.8,19,27,85520,27
3580,2020,Acura,MDX 3.5L w/Technology Package,41699,4.9,4.7,19,26,49219,16
3581,2018,Porsche,Macan Base,41995,4.8,4.8,20,25,60137,13
3582,2019,Mercedes-Benz,GLC 350e Base 4MATIC,39990,4.2,4.7,0,0,32032,19
3583,2020,Honda,CR-V Touring,34742,4.8,4.7,27,32,14117,24
3584,2019,Honda,CR-V EX-L,34270,4.8,4.7,27,33,33272,32
3585,2019,Buick,Enclave Essence,35696,4.6,4.8,18,26,28713,18
3586,2020,Porsche,Macan S,62999,4.5,4.7,18,23,21550,18
3587,2020,Jeep,Grand Cherokee Limited,36400,4.8,4.9,18,25,51985,27
3588,2020,GMC,Yukon SLT,52484,4.9,4.6,15,22,46275,25
3589,2021,Audi,Q5 45 Premium,48405,4.6,4.7,23,28,66863,29
3590,2020,Chevrolet,Blazer 2LT,22995,4.7,4.4,21,27,12810,37
3591,2011,Ford,F-150 King Ranch,14450,4.5,4.3,15,21,47743,24
3592,2021,Audi,Q7 55 Premium,77995,4.7,4.8,18,23,88560,23
3593,2018,Audi,A4 2.0T Premium,27959,4.8,4.6,24,34,19695,23
3594,2006,Chevrolet,Impala LT,2300,4.2,4.6,19,27,35846,33
3595,2015,Jeep,Grand Cherokee Limited,22500,4.8,4.5,17,25,37238,15
3596,2020,Ford,Fusion SEL,22084,4.8,4.3,23,34,59627,32
3597,2021,GMC,Yukon Denali,84811,4,3.5,14,19,18563,28
3598,2018,Toyota,RAV4 Limited,32727,4.8,4.7,23,29,16386,12
3599,2018,Toyota,RAV4 Limited,32099,4.8,1.3,23,29,12872,12
3600,2018,BMW,530 i,36989,4.8,4.6,24,34,37486,23
3601,2019,Buick,Encore Sport Touring,23718,4.7,4.5,24,29,19351,28
3602,2019,Audi,Q8 3.0T Premium,62998,4.8,4.7,17,22,95852,39
3603,2018,Toyota,RAV4 LE,21762,4.8,4.4,23,30,13084,32
3604,2019,Honda,CR-V EX,29800,4.8,4.9,27,33,32907,18
3605,2019,Volkswagen,Tiguan 2.0T S,23279,4.5,4.7,22,29,62402,24
3606,2020,Jaguar,E-PACE SE,44999,4.9,3.8,21,28,24531,39
3607,2008,Porsche,911 Carrera,34995,4.8,4,18,26,37178,18
3608,2005,Acura,MDX Touring,6495,4.7,4.3,17,23,31375,17
3609,2018,Audi,Q7 3.0T Prestige,38998,4.7,4.6,19,25,22648,13
3610,2019,INFINITI,QX60 Luxe,36998,4.6,3,19,26,17483,21
3611,2018,BMW,X1 xDrive28i,29590,4.8,4.4,22,31,19892,15
3612,2019,Nissan,Pathfinder S,26181,4.6,4.9,19,26,31462,28
3613,2021,Lexus,RX 350 Base,48750,4.8,4.8,19,26,15672,21
3614,2021,GMC,Yukon XL Denali,78900,4.9,4.9,14,20,21065,31
3615,2019,Lamborghini,Urus Base,269998,4.9,2.7,12,17,61816,18
3616,2018,Lexus,GX 460 Base,38999,4.6,4.5,15,18,52263,28
3617,2018,BMW,X1 xDrive28i,23500,4.8,2.9,22,31,42860,36
3618,2020,Chevrolet,Trax LS,18490,4.5,4.8,26,31,30319,23
3619,2019,Audi,Q8 3.0T Premium,72500,4.8,4.7,17,22,45998,31
3620,2020,Honda,Civic LX,23900,4.9,4.5,30,38,104050,40
3621,2020,Ford,Edge Titanium,31800,4.9,4.7,21,28,49724,13
3622,2018,Toyota,4Runner Limited,43555,4.8,4.7,17,20,35913,31
3623,2019,Ford,Edge Titanium,32385,4.7,4.9,21,28,88461,33
3624,2020,Nissan,Rogue SL,34599,4.8,4.6,25,32,84153,25
3625,2019,Acura,RDX Base,33999,4.3,4.9,21,27,97390,25
3626,2016,Audi,A6 2.0T Premium Plus,23835,4.8,4.1,22,32,47421,22
3627,2019,Mercedes-Benz,GLC 300 Base 4MATIC,37490,4.6,4.9,22,27,41343,12
3628,2019,BMW,X1 sDrive28i,33995,4.7,4.5,23,32,46254,37
3629,2016,BMW,X1 xDrive 28i,21890,4.6,4.7,22,32,80506,10
3630,2019,Honda,CR-V EX-L,31850,4.8,4.5,27,33,50394,19
3631,2020,Land,Rover Range Rover Evoque SE,43788,4.1,4.5,20,27,38425,34
3632,2019,Jeep,Wrangler Sport,34422,4.8,4.6,17,25,13145,16
3633,2020,Nissan,Pathfinder SL,24465,4.9,4.1,20,27,15598,32
3634,2020,Tesla,Model 3 Performance,67995,4.3,4.9,118,107,15478,40
3635,2020,Tesla,Model X Long Range,94981,4.2,2.8,99,93,13654,29
3636,2016,Audi,A3 2.0T Premium,21515,4.7,4.7,24,33,16931,32
3637,2018,Mercedes-Benz,AMG GLE 43 Coupe 4MATIC,66440,4.9,4.6,17,22,25739,12
3638,2016,Honda,CR-V Touring,28595,4.6,4.5,25,31,38067,13
3639,2018,Mercedes-Benz,GLE 350 Base 4MATIC,39998,4.7,1,18,22,45275,24
3640,2019,Mercedes-Benz,C-Class C 300 4MATIC,55135,4.8,4.7,21,29,24069,11
3641,2017,Buick,LaCrosse Premium,28994,4.8,3.5,21,31,17256,23
3642,2019,Dodge,Journey SE,8000,4.3,4.9,19,25,38951,11
3643,2019,Audi,Q8 3.0T Premium,60997,4.8,4.8,17,22,32016,35
3644,2021,Volkswagen,Atlas 3.6 V6 SE w/ Technology,40000,4.8,4.4,17,23,40065,35
3645,2020,Lexus,NX 300 Base,37811,4.8,4.9,22,28,13329,35
3646,2020,Chevrolet,Equinox Premier w/1LZ,27994,4.7,4.8,26,31,31568,10
3647,2021,BMW,X3 sDrive30i,46857,4.7,3.9,25,29,21217,19
